strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Ulcer Index,Volatility,Sharpe,Beta vs QQQ,Alpha Ann vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,Turnover/Year,Average TQQQ Weight,Average Idle Asset Weight,Average Cash Weight,Average Scale While Invested,2022 Return,2023+ CAGR,family,scaling,scaling_description,idle_asset
hybrid_tqqq_continuous::baseline::boxx,hybrid_tqqq_continuous::baseline::boxx,10.0,2022,2022-01-03,2022-12-30,-0.16137641614661047,-0.16311219802054655,-0.17400485790521691,17.041657465233808,0.08563047704659772,-2.0190776754381714,0.050848539293546366,-0.15540570042961807,0.5413979100596967,0.0,0.26013352350236896,0.5123798992435283,0.02760634600380159,0.9223936539961983,0.05,1.0,-0.16137641614661047,,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,BOXX
hybrid_tqqq_continuous::baseline::boxx,hybrid_tqqq_continuous::baseline::boxx,10.0,2023+,2023-01-03,2026-04-06,1.0028394696056027,0.23783555983197258,-0.20112252200733738,7.53027414050592,0.24453213487603223,1.0001074120018052,1.0226500086540473,-0.0323194513307958,-0.1917331476152775,1.1724373965917763,1.8162503178896905,1.237509842559109,0.4577294162605843,0.4922705837394158,0.049999999999999996,1.0,,0.23783555983197258,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,BOXX
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,0.0,Full Sample,2018-01-02,2026-04-06,6.958150954644414,0.2855591320183184,-0.4993621792721581,17.083835419485382,0.36781078469108913,0.8708283420799375,1.4396064242915783,0.04023831648724273,0.7499049235572735,1.6595272813803752,1.6624485891264833,1.2409537146697012,0.37846786823985695,0.5715321317601431,0.05000000000000001,1.0,-0.3875968227489953,0.38849366224072734,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,0.0,2018-2021,2018-01-02,2021-12-31,3.4642748062781834,0.4543214179881776,-0.4993621792721581,12.219055082435029,0.4020259198318612,1.1350426250672403,1.5372286271881215,0.04597359086891557,0.9706874850596888,1.769667934769849,1.8524866601659482,1.512547456631092,0.40351835820165466,0.5464816417983452,0.05,1.0,,,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,0.0,2022,2022-01-03,2022-12-30,-0.3875968227489953,-0.3911220338994389,-0.41282891870828176,31.462078790364696,0.3201905348292475,-1.3755282652260696,0.9831470507386888,-0.10228680908067349,-1.7499561244064752,0.9513806517078808,1.1149551185302908,0.5058864265927979,0.027191235059760958,0.922808764940239,0.05,1.0,-0.3875968227489953,,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,0.0,2023+,2023-01-03,2026-04-06,1.9108767487288993,0.38849366224072734,-0.32071855630208324,9.616040373060208,0.33467963812716994,1.1541756695992997,1.6246643532835077,-0.05359140999285476,0.753982456512972,1.6659833548473082,2.282175964213131,1.13817044930114,0.455575148934357,0.4944248510656431,0.049999999999999996,1.0,,0.38849366224072734,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,5.0,Full Sample,2018-01-02,2026-04-06,6.9171261783604585,0.2847547341609915,-0.49982694555325335,17.100661291453243,0.36782350828728827,0.8691065720837868,1.4396319710673835,0.03961111919269239,0.7461090736351264,1.6586024184782249,1.6638225320767097,1.2409537146697012,0.37846786823985695,0.5715321317601431,0.05000000000000001,1.0,-0.3877522460588442,0.38770315883497886,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,5.0,2018-2021,2018-01-02,2021-12-31,3.4506318001912897,0.45320750166342383,-0.49982694555325335,12.236927623029734,0.4020468554758449,1.133105036739663,1.53727034003447,0.04520721772718243,0.9666657765198269,1.7684159409404847,1.8540836586323626,1.512547456631092,0.40351835820165466,0.5464816417983452,0.05,1.0,,,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,5.0,2022,2022-01-03,2022-12-30,-0.3877522460588442,-0.39127838154664596,-0.41297793830238594,31.47822797052874,0.3202002384868171,-1.3762704519333506,0.9831637792254517,-0.102532051488533,-1.753709577242813,0.9513806517078808,1.1152885683246367,0.5058864265927979,0.027191235059760958,0.922808764940239,0.05,1.0,-0.3877522460588442,,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,5.0,2023+,2023-01-03,2026-04-06,1.9054854120872937,0.38770315883497886,-0.3211199087725741,9.627918627041247,0.33468252955718575,1.1524562881507212,1.6246740490794005,-0.05416614479992941,0.7502300923853346,1.6652987834990949,2.2849700221196296,1.13817044930114,0.455575148934357,0.4944248510656431,0.049999999999999996,1.0,,0.38770315883497886,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
