strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Beta vs QQQ,Alpha Ann vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,Turnover/Year,2022 Return,2023+ CAGR,Average TQQQ Weight,Average Idle Asset Weight,Average Cash Weight,TQQQ Days Share,Raw Gate True Share,Gate Active Share,Gate Flips/Year,family,overlay,overlay_description,idle_asset,entry_confirm_days,exit_confirm_days,income_mode,safe_haven_symbols
hybrid_tqqq::baseline::cash,hybrid_tqqq::baseline::cash,10.0,Full Sample,2018-01-02,2026-04-02,3.8139111848682363,0.20993792044797277,-0.45524836442119154,0.28088851746999693,0.8219469389953893,0.7816100042539338,0.07938863145084761,0.17137613691248435,1.1455628134842468,1.0663733310630665,1.2675436627911207,-0.1619334673898125,0.21077660227187023,0.3950418773495771,0.6049581226504229,0.6049581226504229,0.7005785920925748,1.0,0.9995178399228544,0.12126494023904381,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::baseline::cash,hybrid_tqqq::baseline::cash,10.0,2018-2021,2018-01-02,2021-12-31,2.0883787707859076,0.326173881892994,-0.45524836442119154,0.3344157511711012,1.0130237092144398,0.9672213743074883,0.08058411124033049,0.30308094231637006,1.3373883566103788,1.3984013657675955,1.4794569640345903,,,0.43513858815928874,0.5648614118407113,0.5648614118407113,0.6726190476190477,1.0,0.9990079365079365,0.2503427004797807,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::baseline::cash,hybrid_tqqq::baseline::cash,10.0,2022,2022-01-03,2022-12-30,-0.1619334673898125,-0.16367463858884113,-0.17400495258836723,0.08562353911154182,-2.0270340890019507,0.050809110211342344,-0.15608651673044613,0.53926705526596,0.0,0.2612058374935872,0.5123799085670094,-0.1619334673898125,,0.027606346529602182,0.9723936534703979,0.9723936534703979,0.06772908366533864,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::baseline::cash,hybrid_tqqq::baseline::cash,10.0,2023+,2023-01-03,2026-04-02,0.8598975273851384,0.21077660227187023,-0.20252495075913102,0.24484052755751926,0.9066548275630197,1.0229962715795857,-0.05318970439091907,-0.3433793061228412,1.1374345969166109,1.8855576608173077,1.2441727044790705,,0.21077660227187023,0.4586109985024903,0.5413890014975096,0.5413890014975096,0.9300613496932515,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,0.0,Full Sample,2018-01-02,2026-04-02,4.241857375167687,0.2224984855800809,-0.45376705207629975,0.2807942874087562,0.8590039300658477,0.781596579424186,0.08971917265921374,0.2192539155808939,1.16345579215013,1.0477232216577588,1.2726291901704272,-0.16094738216471038,0.24023593720715142,0.3949161441874282,0.5550838558125718,0.05000000000000001,0.7005785920925748,1.0,0.9995178399228544,0.12126494023904381,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,0.0,2018-2021,2018-01-02,2021-12-31,2.106955215411264,0.3281663464987201,-0.45376705207629975,0.33435325784946307,1.0176318261630373,0.9671306803569517,0.08208575249061398,0.30939982794833476,1.3397056840548802,1.3952440858081852,1.491974099058579,,,0.43513858815928874,0.5148614118407112,0.05,0.6726190476190477,1.0,0.9990079365079365,0.2503427004797807,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,0.0,2022,2022-01-03,2022-12-30,-0.16094738216471038,-0.1626790102486333,-0.17358244552229807,0.08557730557405246,-2.014389863653123,0.050816791279172525,-0.1549080992063953,0.5430143425236644,0.0,0.2594420572699212,0.5123799085670094,-0.16094738216471038,,0.027606346529602182,0.9223936534703978,0.05,0.06772908366533864,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,0.0,2023+,2023-01-03,2026-04-02,1.0107635785633415,0.24023593720715142,-0.20112252780688977,0.24467607597197666,1.0057330741001365,1.022933930501584,-0.029079959524582137,-0.16771078831477496,1.1805460886195902,1.8103215960378125,1.2416875639444467,,0.24023593720715142,0.4582910346027396,0.4917089653972604,0.05,0.9300613496932515,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,5.0,Full Sample,2018-01-02,2026-04-02,4.214181319239915,0.22171395075999367,-0.4545081092056482,0.2808137586799805,0.8566739277959543,0.7816226207451886,0.08907655469450891,0.21628567770977922,1.1625390572355072,1.0491329812927834,1.2726291901704272,-0.16116187773077484,0.23946589243573047,0.3949161441874282,0.5550838558125718,0.05000000000000001,0.7005785920925748,1.0,0.9995178399228544,0.12126494023904381,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,5.0,2018-2021,2018-01-02,2021-12-31,2.0975766536207603,0.32716154418967824,-0.4545081092056482,0.3343842974844114,1.0153094899314863,0.9671751189531278,0.08132892434527544,0.3062136580334422,1.338531805135497,1.396823120985335,1.491974099058579,,,0.43513858815928874,0.5148614118407112,0.05,0.6726190476190477,1.0,0.9990079365079365,0.2503427004797807,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,5.0,2022,2022-01-03,2022-12-30,-0.16116187773077484,-0.1628955828283224,-0.1737937110584341,0.08560375751115214,-2.016737111657951,0.05083277828503884,-0.1551568183889911,0.5422063198484174,0.0,0.25978781824461555,0.5123799085670094,-0.16116187773077484,,0.027606346529602182,0.9223936534703978,0.05,0.06772908366533864,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,5.0,2023+,2023-01-03,2026-04-02,1.0067159730239879,0.23946589243573047,-0.20112252780688988,0.24467863338368523,1.0031771543877657,1.0229411896779845,-0.02970471903762832,-0.17226666681804959,1.1797772928446626,1.8132867657374736,1.2416875639444467,,0.23946589243573047,0.4582910346027396,0.4917089653972604,0.05,0.9300613496932515,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,10.0,Full Sample,2018-01-02,2026-04-02,4.18664602907651,0.22092976644297413,-0.45524836442119165,0.2808336565514852,0.854342950831114,0.781648662066191,0.0884339367298041,0.21331739870042288,1.1616224237119077,1.050542247080839,1.2726291901704272,-0.16137634892360664,0.23869619859198132,0.3949161441874282,0.5550838558125718,0.05000000000000001,0.7005785920925748,1.0,0.9995178399228544,0.12126494023904381,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,10.0,2018-2021,2018-01-02,2021-12-31,2.0882243518473724,0.32615728168433455,-0.45524836442119165,0.33441580235382784,1.012986175553569,0.9672195575493036,0.08057209619993705,0.3030275266564096,1.3373580445767275,1.3984013657675955,1.491974099058579,,,0.43513858815928874,0.5148614118407112,0.05,0.6726190476190477,1.0,0.9990079365079365,0.2503427004797807,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,10.0,2022,2022-01-03,2022-12-30,-0.16137634892360664,-0.16311213014691228,-0.17400495258836723,0.08563061430806945,-2.019073363307719,0.050848765290905165,-0.15540553757158682,0.541398115364083,0.0,0.2601335399303267,0.5123799085670094,-0.16137634892360664,,0.027606346529602182,0.9223936534703978,0.05,0.06772908366533864,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::boxx,hybrid_tqqq::baseline::boxx,10.0,2023+,2023-01-03,2026-04-02,1.0026758480766245,0.23869619859198132,-0.2011225278068901,0.2446816039313546,1.0006195985918858,1.0229484488543856,-0.030329478550674725,-0.17682142174032556,1.179008597752854,1.8162511705668523,1.2416875639444467,,0.23869619859198132,0.4582910346027396,0.4917089653972604,0.05,0.9300613496932515,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,0.0,Full Sample,2018-01-02,2026-04-02,6.907422027341647,0.28499119166630504,-0.49936236681404933,0.3678950554312059,0.8689298370264749,1.4396504972040411,0.04065081900660212,0.7503313539410685,1.6610821726722276,1.6624487664412229,1.2426022970909696,-0.38759675024378726,0.38729586479461364,0.37865038128958867,0.5713496187104112,0.05000000000000001,0.7005785920925748,1.0,0.9995178399228544,0.12126494023904381,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,0.0,2018-2021,2018-01-02,2021-12-31,3.464272397917343,0.45432122157706445,-0.49936236681404933,0.40202588724026034,1.1350423455048604,1.5372281964044072,0.045973638523835264,0.9706875632880185,1.7696678893424065,1.8524864036173287,1.5125481696890588,,,0.4035184186292945,0.5464815813707055,0.05,0.6726190476190477,1.0,0.9990079365079365,0.2503427004797807,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,0.0,2022,2022-01-03,2022-12-30,-0.38759675024378726,-0.39112196096291707,-0.4128291204224348,0.32019040916797764,-1.3755285605876963,0.9831471883741523,-0.10228681842913712,-1.7499558819794436,0.9513806613291464,1.114955299098979,0.5058864265927978,-0.38759675024378726,,0.027191235059760958,0.922808764940239,0.05,0.06772908366533864,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,0.0,2023+,2023-01-03,2026-04-02,1.892322694703374,0.38729586479461364,-0.3207185964476318,0.33487391604018313,1.1489982845243807,1.6248578448435134,-0.052300612894272056,0.7551289368219459,1.6700410733768911,2.282176643182094,1.1420129445246108,,0.38729586479461364,0.45613414087886867,0.4938658591211313,0.05,0.9300613496932515,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,5.0,Full Sample,2018-01-02,2026-04-02,6.866658743644977,0.28418608136700807,-0.4998271329927888,0.36790777803872116,0.8672077131631083,1.4396760140182447,0.04002334578439986,0.7465345443735502,1.660155283970928,1.66382270960427,1.2426022970909696,-0.3877521735635173,0.38650337762547693,0.37865038128958867,0.5713496187104112,0.05000000000000001,0.7005785920925748,1.0,0.9995178399228544,0.12126494023904381,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,5.0,2018-2021,2018-01-02,2021-12-31,3.450629392918989,0.4532073048901082,-0.4998271329927888,0.4020468228740817,1.1331047561778422,1.537269908564457,0.045207265211485895,0.9666658495790624,1.768415894586087,1.854083401244525,1.5125481696890588,,,0.4035184186292945,0.5464815813707055,0.05,0.6726190476190477,1.0,0.9990079365079365,0.2503427004797807,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,5.0,2022,2022-01-03,2022-12-30,-0.3877521735635173,-0.391278308620282,-0.4129781399571767,0.32020011279207283,-1.376270747721173,0.98316391667131,-0.10253206090450605,-1.7537093272100104,0.9513806613291464,1.1152887490382266,0.5058864265927978,-0.3877521735635173,,0.027191235059760958,0.922808764940239,0.05,0.06772908366533864,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,5.0,2023+,2023-01-03,2026-04-02,1.886965719996566,0.38650337762547693,-0.32111994889021644,0.33487679909094875,1.1472778769085188,1.6248674415935573,-0.052876006297183864,0.7513742177806451,1.6693526250057296,2.284970702999876,1.1420129445246108,,0.38650337762547693,0.45613414087886867,0.4938658591211313,0.05,0.9300613496932515,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,10.0,Full Sample,2018-01-02,2026-04-02,6.826098134090159,0.2833813270948111,-0.5002915637675596,0.3679208007071896,0.8654850025467822,1.439701530832448,0.039395872562197724,0.7427356975321601,1.6592284882201187,1.6651961914033226,1.2426022970909696,-0.3879075798399928,0.38571121042538903,0.37865038128958867,0.5713496187104112,0.05000000000000001,0.7005785920925748,1.0,0.9995178399228544,0.12126494023904381,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,10.0,2018-2021,2018-01-02,2021-12-31,3.437025391496995,0.4520940210009128,-0.5002915637675596,0.4020681115000436,1.1311663755326633,1.5373116207245068,0.0444408918991366,0.9626418141225459,1.767164030236279,1.855679647560636,1.5125481696890588,,,0.4035184186292945,0.5464815813707055,0.05,0.6726190476190477,1.0,0.9990079365079365,0.2503427004797807,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,10.0,2022,2022-01-03,2022-12-30,-0.3879075798399928,-0.39143463866584616,-0.41312714315088295,0.3202099246490529,-1.3770124244335797,0.9831806449684679,-0.10277730337987485,-1.7574396693318393,0.9513806613291464,1.1156221624123535,0.5058864265927978,-0.3879075798399928,,0.027191235059760958,0.922808764940239,0.05,0.06772908366533864,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::baseline::qqq,hybrid_tqqq::baseline::qqq,10.0,2023+,2023-01-03,2026-04-02,1.8816177716037692,0.38571121042538903,-0.3215211273268529,0.3348799637301372,1.1455565356575936,1.6248770383436009,-0.05345139970009555,0.7476166879820508,1.6686642390498228,2.2877640706588114,1.1420129445246108,,0.38571121042538903,0.45613414087886867,0.4938658591211313,0.05,0.9300613496932515,1.0,1.0,0.0,hybrid_growth_tqqq_attack_only,baseline,Current MA200 + ATR baseline with no extra daily gate.,QQQ,2,2,attack_only,"('BOXX', 'CASH', 'QQQ')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,0.0,Full Sample,2018-01-02,2026-04-02,1.8073838810973761,0.1333480226121797,-0.2765599620014316,0.1888026285099233,0.7596123429041913,0.35290286547310484,0.07501935228149982,-0.22009837193950924,0.6166411688347504,0.47227263123843005,5.176508312781137,-0.05964217504646363,0.08062538814114761,0.25601239083998373,0.7439876091600163,0.7439876091600163,0.4406943105110897,0.4932497589199614,0.5009643201542913,10.913844621513944,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,0.0,2018-2021,2018-01-02,2021-12-31,1.3214242951120774,0.23470718550110425,-0.2547670762318698,0.2145328664920947,1.0901892193264193,0.4080099427095002,0.12496855192498828,-0.13847461921784382,0.7840629670066329,0.5739446197195901,5.150885075680381,,,0.28345430971884544,0.7165456902811546,0.7165456902811546,0.4444444444444444,0.5376984126984127,0.5436507936507936,10.764736120630568,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,0.0,2022,2022-01-03,2022-12-30,-0.05964217504646363,-0.06032271894667307,-0.07484558030494382,0.059210282257384936,-1.0121124313570056,0.019251316865413114,-0.053306153256523485,0.8871356593999218,0.0,0.09620546347870493,0.6129732348210187,-0.05964217504646363,,0.006878625757211588,0.9931213742427885,0.9931213742427885,0.01195219123505976,0.099601593625498,0.099601593625498,7.0824099722991685,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,0.0,2023+,2023-01-03,2026-04-02,0.2860389849152396,0.08062538814114761,-0.1786317334425569,0.18057989913636752,0.5213998528000926,0.5181382708006776,-0.04521957102555341,-0.9901296584631669,0.5246987060727895,0.9486043901230152,6.628876265745759,,0.08062538814114761,0.29879904213554603,0.701200957864454,0.701200957864454,0.5680981595092025,0.5595092024539877,0.5717791411042945,12.329113924050633,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,5.0,Full Sample,2018-01-02,2026-04-02,1.7479981745508688,0.13041341384525706,-0.27959546707629224,0.18883072222128613,0.7457655273898286,0.35296681448102674,0.07241359423544669,-0.23141703144287268,0.6125006285718045,0.4774139118305062,5.176508312781137,-0.059927039903365786,0.0770466653371169,0.25601239083998373,0.7439876091600163,0.7439876091600163,0.4406943105110897,0.4932497589199614,0.5009643201542913,10.913844621513944,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,5.0,2018-2021,2018-01-02,2021-12-31,1.2976015203318014,0.2315228846982127,-0.2561654255234641,0.214571101193542,1.0780086414483427,0.40813525734147243,0.12236318388964912,-0.14924688268750802,0.7805390005590258,0.5810266120419212,5.150885075680381,,,0.28345430971884544,0.7165456902811546,0.7165456902811546,0.4444444444444444,0.5376984126984127,0.5436507936507936,10.764736120630568,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,5.0,2022,2022-01-03,2022-12-30,-0.059927039903365786,-0.06061072837620851,-0.075125839557736,0.05921003919979746,-1.0172529994105115,0.019278387102859625,-0.05360096993715588,0.8862099177913995,0.0,0.09666496307887404,0.6129732348210187,-0.059927039903365786,,0.006878625757211588,0.9931213742427885,0.9931213742427885,0.01195219123505976,0.099601593625498,0.099601593625498,7.0824099722991685,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,5.0,2023+,2023-01-03,2026-04-02,0.27227258469962345,0.0770466653371169,-0.1808857779539409,0.1806007726102079,0.5029292690336357,0.5181613368940301,-0.04855069384172067,-1.0088668032058021,0.5187998756772115,0.9584912682038239,6.628876265745759,,0.0770466653371169,0.29879904213554603,0.701200957864454,0.701200957864454,0.5680981595092025,0.5595092024539877,0.5717791411042945,12.329113924050633,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,10.0,Full Sample,2018-01-02,2026-04-02,1.6898523368036016,0.12748557315207187,-0.28261910147694436,0.18886255989176132,0.731908322008595,0.3530307634889485,0.06980783618939361,-0.24273169926052116,0.6083613826767035,0.4825532502532686,5.176508312781137,-0.060211899724235685,0.07347886972408446,0.25601239083998373,0.7439876091600163,0.7439876091600163,0.4406943105110897,0.4932497589199614,0.5009643201542913,10.913844621513944,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,10.0,2018-2021,2018-01-02,2021-12-31,1.2740159542577985,0.2283458139154848,-0.2575615606828622,0.21461290234760053,1.0658146916633042,0.4082605719734447,0.11975781585430995,-0.16001671337359993,0.7770159885986794,0.5881051227855553,5.150885075680381,,,0.28345430971884544,0.7165456902811546,0.7165456902811546,0.4444444444444444,0.5376984126984127,0.5436507936507936,10.764736120630568,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,10.0,2022,2022-01-03,2022-12-30,-0.060211899724235685,-0.06089873168668691,-0.07540609385591701,0.059211255192526666,-1.0223684164222875,0.019305457340306142,-0.053895786617788224,0.8852833799559121,0.0,0.09712445455570064,0.6129732348210187,-0.060211899724235685,,0.006878625757211588,0.9931213742427885,0.9931213742427885,0.01195219123505976,0.099601593625498,0.099601593625498,7.0824099722991685,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::cash,hybrid_tqqq::ma20_ma60_stack::cash,10.0,2023+,2023-01-03,2026-04-02,0.2586500300111614,0.07347886972408446,-0.18313419772673079,0.1806261712701619,0.48445081722008987,0.5181844029873822,-0.051881816657887866,-1.027573577902087,0.5129030901038734,0.9683755382037103,6.628876265745759,,0.07347886972408446,0.29879904213554603,0.701200957864454,0.701200957864454,0.5680981595092025,0.5595092024539877,0.5717791411042945,12.329113924050633,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,CASH,2,2,attack_only,"('BOXX', 'CASH', 'CASH')"
hybrid_tqqq::ma20_ma60_stack::boxx,hybrid_tqqq::ma20_ma60_stack::boxx,0.0,Full Sample,2018-01-02,2026-04-02,2.076634735665105,0.1460049660076459,-0.2681861454873419,0.18823615573690528,0.8204789208418735,0.3519943386198602,0.0862224282808672,-0.17212083905880973,0.63311685688944,0.4474378816611097,5.153386747604797,-0.05901705676678337,0.11133682709620851,0.25500223447973747,0.6949977655202624,0.05000000000000001,0.4406943105110897,0.4932497589199614,0.5009643201542913,10.913844621513944,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::ma20_ma60_stack::boxx,hybrid_tqqq::ma20_ma60_stack::boxx,0.0,2018-2021,2018-01-02,2021-12-31,1.3214242951120774,0.23470718550110425,-0.2547670762318698,0.2145328664920947,1.0901892193264193,0.4080099427095002,0.12496855192498828,-0.13847461921784382,0.7840629670066329,0.5739446197195901,5.16340221070437,,,0.28345430971884544,0.6665456902811544,0.05,0.4444444444444444,0.5376984126984127,0.5436507936507936,10.764736120630568,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
hybrid_tqqq::ma20_ma60_stack::boxx,hybrid_tqqq::ma20_ma60_stack::boxx,0.0,2022,2022-01-03,2022-12-30,-0.05901705676678337,-0.059690696497432194,-0.07484558030494382,0.059215431555765696,-1.0007547190475414,0.01929097194497592,-0.05262517409766427,0.8892529210583484,0.0,0.09513316591544439,0.6129732348210187,-0.05901705676678337,,0.006878625757211588,0.9431213742427884,0.05,0.01195219123505976,0.099601593625498,0.099601593625498,7.0824099722991685,hybrid_growth_tqqq_attack_only,ma20_ma60_stack,Require close > MA20 and MA20 > MA60 before allowing the existing TQQQ signal.,BOXX,2,2,attack_only,"('BOXX', 'CASH', 'BOXX')"
